Dataset,TrainingRelease,%DataTraining,%BugInTraining,%BugInTesting,Classifier,Balancing,Selection,CostSensitive,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
BOOKKEEPER,output-mean,74.58,50.0,50.0,IBk,Smote,No selection,Sensitive learning,560.3333333333334,32.666666666666664,321.3333333333333,28.0,0.9568798670330555,0.9514812987482234,0.9385760797252138,0.8764148606782246,
BOOKKEEPER,1,50.0,45.91,45.91,IBk,No sampling,Best First,No cost sensitive,139.0,0.0,118.0,0.0,1.0,1.0,1.0,1.0,
BOOKKEEPER,2,50.0,42.02,42.02,IBk,No sampling,Best First,No cost sensitive,413.0,4.0,320.0,34.0,0.9904076738609112,0.9239373601789709,0.9909685972325794,0.900124767339592,
BOOKKEEPER,3,50.0,42.02,42.02,IBk,No sampling,Best First,No cost sensitive,826.0,8.0,640.0,68.0,0.9904076738609112,0.9239373601789709,0.9909685972325794,0.900124767339592,
BOOKKEEPER,4,50.0,41.01,41.01,IBk,No sampling,Best First,No cost sensitive,1970.0,10.0,1360.0,1.0,0.9949494949494949,0.9994926433282597,0.9997718746643854,0.9931881172116117,
BOOKKEEPER,5,50.0,40.81,40.81,IBk,No sampling,Best First,No cost sensitive,4105.0,33.0,2799.0,2.0,0.9920251329144514,0.9995130265400536,0.9996019267091186,0.9895418340203604,
BOOKKEEPER,6,50.0,40.99,40.99,IBk,No sampling,Best First,No cost sensitive,8305.0,72.0,5722.0,36.0,0.9914050376029605,0.9956839707469128,0.9994572373464738,0.9841909727345489,
BOOKKEEPER,output-mean,50.0,42.13,42.13,IBk,No sampling,Best First,No cost sensitive,2626.3333333333335,21.166666666666668,1826.5,23.5,0.9931991688647881,0.9737607268288614,0.996794705530856,0.9611950764409508,
BOOKKEEPER,1,50.0,45.91,45.91,IBk,No sampling,Best First,Sensitive threshold,139.0,0.0,118.0,0.0,1.0,1.0,1.0,1.0,
BOOKKEEPER,2,50.0,42.02,42.02,IBk,No sampling,Best First,Sensitive threshold,447.0,72.0,252.0,0.0,0.861271676300578,1.0,0.9909685972325794,0.8023076923076923,
BOOKKEEPER,3,50.0,42.02,42.02,IBk,No sampling,Best First,Sensitive threshold,894.0,144.0,504.0,0.0,0.861271676300578,1.0,0.9909685972325794,0.8023076923076923,
BOOKKEEPER,4,50.0,41.01,41.01,IBk,No sampling,Best First,Sensitive threshold,1970.0,10.0,1360.0,1.0,0.9949494949494949,0.9994926433282597,0.9997718746643854,0.9931881172116117,
BOOKKEEPER,5,50.0,40.81,40.81,IBk,No sampling,Best First,Sensitive threshold,4105.0,33.0,2799.0,2.0,0.9920251329144514,0.9995130265400536,0.9996019267091186,0.9895418340203604,
BOOKKEEPER,6,50.0,40.99,40.99,IBk,No sampling,Best First,Sensitive threshold,8337.0,120.0,5674.0,4.0,0.9858105711245122,0.9995204411941014,0.9994572373464738,0.9818105128539982,
BOOKKEEPER,output-mean,50.0,42.13,42.13,IBk,No sampling,Best First,Sensitive threshold,2648.6666666666665,63.166666666666664,1784.5,1.1666666666666667,0.9492214252649358,0.9997543518437357,0.996794705530856,0.9281926414502258,
BOOKKEEPER,1,50.0,45.91,45.91,IBk,No sampling,Best First,Sensitive learning,139.0,0.0,118.0,0.0,1.0,1.0,1.0,1.0,
BOOKKEEPER,2,50.0,42.02,42.02,IBk,No sampling,Best First,Sensitive learning,447.0,72.0,252.0,0.0,0.861271676300578,1.0,0.8888888888888888,0.8023076923076923,
BOOKKEEPER,3,50.0,42.02,42.02,IBk,No sampling,Best First,Sensitive learning,894.0,144.0,504.0,0.0,0.861271676300578,1.0,0.8888888888888888,0.8023076923076923,
BOOKKEEPER,4,50.0,41.01,41.01,IBk,No sampling,Best First,Sensitive learning,1970.0,10.0,1360.0,1.0,0.9949494949494949,0.9994926433282597,0.9960966866276335,0.9931881172116117,
BOOKKEEPER,5,50.0,40.81,40.81,IBk,No sampling,Best First,Sensitive learning,4105.0,33.0,2799.0,2.0,0.9920251329144514,0.9995130265400536,0.9939302420835862,0.9895418340203604,
BOOKKEEPER,6,50.0,40.99,40.99,IBk,No sampling,Best First,Sensitive learning,8337.0,120.0,5674.0,4.0,0.9858105711245122,0.9995204411941014,0.9894046803830362,0.9818105128539982,
BOOKKEEPER,output-mean,50.0,42.13,42.13,IBk,No sampling,Best First,Sensitive learning,2648.6666666666665,63.166666666666664,1784.5,1.1666666666666667,0.9492214252649358,0.9997543518437357,0.9595348978120056,0.9281926414502258,
BOOKKEEPER,1,51.96,50.0,50.0,IBk,Oversampling,Best First,No cost sensitive,113.0,6.0,112.0,26.0,0.9495798319327731,0.8129496402877698,0.8913242287525911,0.752468095352757,
BOOKKEEPER,2,53.69,50.0,50.0,IBk,Oversampling,Best First,No cost sensitive,412.0,38.0,286.0,35.0,0.9155555555555556,0.9217002237136466,0.9412130251056425,0.8054423461821651,
BOOKKEEPER,3,53.69,50.0,50.0,IBk,Oversampling,Best First,No cost sensitive,838.0,44.0,604.0,56.0,0.9501133786848073,0.9373601789709173,0.985500041428453,0.8672493233331268,
BOOKKEEPER,4,54.13,50.0,50.0,IBk,Oversampling,Best First,No cost sensitive,1938.0,18.0,1352.0,33.0,0.99079754601227,0.9832572298325722,0.991732123083988,0.9685018453458742,
BOOKKEEPER,5,54.21,50.0,50.0,IBk,Oversampling,Best First,No cost sensitive,4086.0,52.0,2780.0,21.0,0.9874335427742871,0.9948867786705624,0.9967122413297402,0.9781872538138944,
BOOKKEEPER,6,54.13,50.0,50.0,IBk,Oversampling,Best First,No cost sensitive,8284.0,95.0,5699.0,57.0,0.9886621315192744,0.9931662870159453,0.9981196208704423,0.9777490841272733,
BOOKKEEPER,output-mean,53.64,50.0,50.0,IBk,Oversampling,Best First,No cost sensitive,2611.8333333333335,42.166666666666664,1805.5,38.0,0.9636903310798278,0.940553389748569,0.9674335467618095,0.8915996580258484,
BOOKKEEPER,1,51.96,50.0,50.0,IBk,Oversampling,Best First,Sensitive threshold,127.0,37.0,81.0,12.0,0.774390243902439,0.9136690647482014,0.784843311791245,0.6098701942439357,
BOOKKEEPER,2,53.69,50.0,50.0,IBk,Oversampling,Best First,Sensitive threshold,424.0,113.0,211.0,23.0,0.7895716945996276,0.9485458612975392,0.8410493827160493,0.6236135340612952,
BOOKKEEPER,3,53.69,50.0,50.0,IBk,Oversampling,Best First,Sensitive threshold,852.0,102.0,546.0,42.0,0.8930817610062893,0.9530201342281879,0.951694423730218,0.8058790205828665,
BOOKKEEPER,4,54.13,50.0,50.0,IBk,Oversampling,Best First,Sensitive threshold,1932.0,70.0,1300.0,39.0,0.965034965034965,0.9802130898021308,0.9801904994685716,0.9323346046913837,
BOOKKEEPER,5,54.21,50.0,50.0,IBk,Oversampling,Best First,Sensitive threshold,4088.0,107.0,2725.0,19.0,0.9744934445768773,0.9953737521305089,0.9902294071442033,0.962232408610199,
BOOKKEEPER,6,54.13,50.0,50.0,IBk,Oversampling,Best First,Sensitive threshold,8277.0,181.0,5613.0,64.0,0.9786001418775124,0.9923270591056228,0.9948409458465626,0.964060143979023,
BOOKKEEPER,output-mean,53.64,50.0,50.0,IBk,Oversampling,Best First,Sensitive threshold,2616.6666666666665,101.66666666666667,1746.0,33.166666666666664,0.8958620418329518,0.9638581602186985,0.9238079951161416,0.8163316510281172,
BOOKKEEPER,1,51.96,50.0,50.0,IBk,Oversampling,Best First,Sensitive learning,113.0,6.0,112.0,26.0,0.9495798319327731,0.8129496402877698,0.8810510913303256,0.752468095352757,
BOOKKEEPER,2,53.69,50.0,50.0,IBk,Oversampling,Best First,Sensitive learning,419.0,52.0,272.0,28.0,0.8895966029723992,0.9373601789709173,0.8884331759052116,0.7848652268541771,
BOOKKEEPER,3,53.69,50.0,50.0,IBk,Oversampling,Best First,Sensitive learning,878.0,118.0,530.0,16.0,0.8815261044176707,0.9821029082774049,0.9000020714226531,0.8177131302865732,
BOOKKEEPER,4,54.13,50.0,50.0,IBk,Oversampling,Best First,Sensitive learning,1938.0,18.0,1352.0,33.0,0.99079754601227,0.9832572298325722,0.9850592718505927,0.9685018453458742,
BOOKKEEPER,5,54.21,50.0,50.0,IBk,Oversampling,Best First,Sensitive learning,4086.0,52.0,2780.0,21.0,0.9874335427742871,0.9948867786705624,0.9882625983748292,0.9781872538138944,
BOOKKEEPER,6,54.13,50.0,50.0,IBk,Oversampling,Best First,Sensitive learning,8316.0,143.0,5651.0,25.0,0.9830949284785435,0.9970027574631339,0.9861610266431997,0.9753548758599478,
BOOKKEEPER,output-mean,53.64,50.0,50.0,IBk,Oversampling,Best First,Sensitive learning,2625.0,64.83333333333333,1782.8333333333333,24.833333333333332,0.9470047594313239,0.9512599155837268,0.9381615392544687,0.8795150712522039,
BOOKKEEPER,1,47.87,50.0,50.0,IBk,Undersampling,Best First,No cost sensitive,131.0,0.0,118.0,8.0,1.0,0.9424460431654677,0.9712230215827338,0.937644061628048,
BOOKKEEPER,2,45.67,50.0,50.0,IBk,Undersampling,Best First,No cost sensitive,408.0,3.0,321.0,39.0,0.9927007299270073,0.912751677852349,0.986266467810092,0.8898886032562124,
BOOKKEEPER,3,45.67,50.0,50.0,IBk,Undersampling,Best First,No cost sensitive,826.0,8.0,640.0,68.0,0.9904076738609112,0.9239373601789709,0.9909685972325794,0.900124767339592,
BOOKKEEPER,4,45.06,50.0,50.0,IBk,Undersampling,Best First,No cost sensitive,1955.0,10.0,1360.0,16.0,0.9949109414758269,0.9918822932521563,0.9975320986419877,0.9839260449292081,
BOOKKEEPER,5,44.94,50.0,50.0,IBk,Undersampling,Best First,No cost sensitive,4095.0,33.0,2799.0,12.0,0.9920058139534884,0.9970781592403214,0.998495876201442,0.9865611650011601,
BOOKKEEPER,6,45.05,50.0,50.0,IBk,Undersampling,Best First,No cost sensitive,8297.0,72.0,5722.0,44.0,0.9913968216035368,0.9947248531351157,0.9994128736046786,0.9830235158979225,
BOOKKEEPER,output-mean,45.71,50.0,50.0,IBk,Undersampling,Best First,No cost sensitive,2618.6666666666665,21.0,1826.6666666666667,31.166666666666668,0.9935703301367953,0.9604700644707301,0.9906498225122523,0.9468613596753572,
BOOKKEEPER,1,47.87,50.0,50.0,IBk,Undersampling,Best First,Sensitive threshold,111.0,23.0,95.0,28.0,0.8283582089552238,0.7985611510791367,0.7816729667113766,0.6017198942538516,
BOOKKEEPER,2,45.67,50.0,50.0,IBk,Undersampling,Best First,Sensitive threshold,351.0,39.0,285.0,96.0,0.9,0.785234899328859,0.850608998260005,0.6491520796044049,
BOOKKEEPER,3,45.67,50.0,50.0,IBk,Undersampling,Best First,Sensitive threshold,784.0,103.0,545.0,110.0,0.8838782412626832,0.8769574944071589,0.8636978001491424,0.7169413261216914,
BOOKKEEPER,4,45.06,50.0,50.0,IBk,Undersampling,Best First,Sensitive threshold,1886.0,83.0,1287.0,85.0,0.9578466226510919,0.9568746829020801,0.9486258781529254,0.8960912979553632,
BOOKKEEPER,5,44.94,50.0,50.0,IBk,Undersampling,Best First,Sensitive threshold,3944.0,74.0,2758.0,163.0,0.9815828770532603,0.9603116630143658,0.9805041241424659,0.929646793357308,
BOOKKEEPER,6,45.05,50.0,50.0,IBk,Undersampling,Best First,Sensitive threshold,8121.0,195.0,5599.0,220.0,0.9765512265512265,0.9736242656755785,0.9902697009258903,0.9393499322673144,
BOOKKEEPER,output-mean,45.71,50.0,50.0,IBk,Undersampling,Best First,Sensitive threshold,2532.8333333333335,86.16666666666667,1761.5,117.0,0.9213695294122477,0.8919273594011966,0.9025632447236344,0.7888168872599891,
BOOKKEEPER,1,47.87,50.0,50.0,IBk,Undersampling,Best First,Sensitive learning,131.0,0.0,118.0,8.0,1.0,0.9424460431654677,0.9712230215827338,0.937644061628048,
BOOKKEEPER,2,45.67,50.0,50.0,IBk,Undersampling,Best First,Sensitive learning,437.0,61.0,263.0,10.0,0.8775100401606426,0.9776286353467561,0.8946785152042422,0.8068303320947269,
BOOKKEEPER,3,45.67,50.0,50.0,IBk,Undersampling,Best First,Sensitive learning,892.0,140.0,508.0,2.0,0.8643410852713178,0.9977628635346756,0.8908567404093131,0.8053092624009048,
BOOKKEEPER,4,45.06,50.0,50.0,IBk,Undersampling,Best First,Sensitive learning,1955.0,10.0,1360.0,16.0,0.9949109414758269,0.9918822932521563,0.9922915115895817,0.9839260449292081,
BOOKKEEPER,5,44.94,50.0,50.0,IBk,Undersampling,Best First,Sensitive learning,4095.0,33.0,2799.0,12.0,0.9920058139534884,0.9970781592403214,0.99271280843372,0.9865611650011601,
BOOKKEEPER,6,45.05,50.0,50.0,IBk,Undersampling,Best First,Sensitive learning,8329.0,120.0,5674.0,12.0,0.9857971357557107,0.9985613235823043,0.9889251215771376,0.9806410911293696,
BOOKKEEPER,output-mean,45.71,50.0,50.0,IBk,Undersampling,Best First,Sensitive learning,2639.8333333333335,60.666666666666664,1787.0,10.0,0.9524275027694977,0.9842265530202803,0.9551146197994548,0.9168186595305695,
BOOKKEEPER,1,59.34,50.0,50.0,IBk,Smote,Best First,No cost sensitive,139.0,0.0,118.0,0.0,1.0,1.0,1.0,1.0,
BOOKKEEPER,2,58.68,50.0,50.0,IBk,Smote,Best First,No cost sensitive,413.0,4.0,320.0,34.0,0.9904076738609112,0.9239373601789709,0.9909685972325794,0.900124767339592,
BOOKKEEPER,3,58.68,50.0,50.0,IBk,Smote,Best First,No cost sensitive,826.0,8.0,640.0,68.0,0.9904076738609112,0.9239373601789709,0.9909685972325794,0.900124767339592,
BOOKKEEPER,4,58.51,50.0,50.0,IBk,Smote,Best First,No cost sensitive,1970.0,10.0,1360.0,1.0,0.9949494949494949,0.9994926433282597,0.9997718746643854,0.9931881172116117,
BOOKKEEPER,5,58.47,50.0,50.0,IBk,Smote,Best First,No cost sensitive,4105.0,33.0,2799.0,2.0,0.9920251329144514,0.9995130265400536,0.9996019267091186,0.9895418340203604,
BOOKKEEPER,6,58.5,50.0,50.0,IBk,Smote,Best First,No cost sensitive,8305.0,72.0,5722.0,36.0,0.9914050376029605,0.9956839707469128,0.9994572373464738,0.9841909727345489,
BOOKKEEPER,output-mean,58.7,50.0,50.0,IBk,Smote,Best First,No cost sensitive,2626.3333333333335,21.166666666666668,1826.5,23.5,0.9931991688647881,0.9737607268288614,0.996794705530856,0.9611950764409508,
BOOKKEEPER,1,59.34,50.0,50.0,IBk,Smote,Best First,Sensitive threshold,139.0,0.0,118.0,0.0,1.0,1.0,1.0,1.0,
BOOKKEEPER,2,58.68,50.0,50.0,IBk,Smote,Best First,Sensitive threshold,447.0,72.0,252.0,0.0,0.861271676300578,1.0,0.9909685972325794,0.8023076923076923,
BOOKKEEPER,3,58.68,50.0,50.0,IBk,Smote,Best First,Sensitive threshold,894.0,144.0,504.0,0.0,0.861271676300578,1.0,0.9909685972325794,0.8023076923076923,
BOOKKEEPER,4,58.51,50.0,50.0,IBk,Smote,Best First,Sensitive threshold,1970.0,10.0,1360.0,1.0,0.9949494949494949,0.9994926433282597,0.9997718746643854,0.9931881172116117,
BOOKKEEPER,5,58.47,50.0,50.0,IBk,Smote,Best First,Sensitive threshold,4105.0,33.0,2799.0,2.0,0.9920251329144514,0.9995130265400536,0.9996019267091186,0.9895418340203604,
BOOKKEEPER,6,58.5,50.0,50.0,IBk,Smote,Best First,Sensitive threshold,8337.0,120.0,5674.0,4.0,0.9858105711245122,0.9995204411941014,0.9994572373464738,0.9818105128539982,
BOOKKEEPER,output-mean,58.7,50.0,50.0,IBk,Smote,Best First,Sensitive threshold,2648.6666666666665,63.166666666666664,1784.5,1.1666666666666667,0.9492214252649358,0.9997543518437357,0.996794705530856,0.9281926414502258,
BOOKKEEPER,1,59.34,50.0,50.0,IBk,Smote,Best First,Sensitive learning,139.0,0.0,118.0,0.0,1.0,1.0,1.0,1.0,
BOOKKEEPER,2,58.68,50.0,50.0,IBk,Smote,Best First,Sensitive learning,447.0,72.0,252.0,0.0,0.861271676300578,1.0,0.8888888888888888,0.8023076923076923,
BOOKKEEPER,3,58.68,50.0,50.0,IBk,Smote,Best First,Sensitive learning,894.0,144.0,504.0,0.0,0.861271676300578,1.0,0.8888888888888888,0.8023076923076923,
BOOKKEEPER,4,58.51,50.0,50.0,IBk,Smote,Best First,Sensitive learning,1970.0,10.0,1360.0,1.0,0.9949494949494949,0.9994926433282597,0.9960966866276335,0.9931881172116117,
BOOKKEEPER,5,58.47,50.0,50.0,IBk,Smote,Best First,Sensitive learning,4105.0,33.0,2799.0,2.0,0.9920251329144514,0.9995130265400536,0.9939302420835862,0.9895418340203604,
BOOKKEEPER,6,58.5,50.0,50.0,IBk,Smote,Best First,Sensitive learning,8337.0,120.0,5674.0,4.0,0.9858105711245122,0.9995204411941014,0.9894046803830362,0.9818105128539982,
BOOKKEEPER,output-mean,58.7,50.0,50.0,IBk,Smote,Best First,Sensitive learning,2648.6666666666665,63.166666666666664,1784.5,1.1666666666666667,0.9492214252649358,0.9997543518437357,0.9595348978120056,0.9281926414502258,
BOOKKEEPER,1,33.33,45.91,40.08,Naive Bayes,No sampling,No selection,No cost sensitive,256.0,77.0,129.0,52.0,0.7687687687687688,0.8311688311688312,0.8430052956751986,0.4667620993035562,
BOOKKEEPER,2,60.0,42.02,40.08,Naive Bayes,No sampling,No selection,No cost sensitive,281.0,95.0,111.0,27.0,0.7473404255319149,0.9123376623376623,0.8437618207035683,0.47725908636212067,
BOOKKEEPER,3,66.67,42.02,36.32,Naive Bayes,No sampling,No selection,No cost sensitive,423.0,119.0,161.0,68.0,0.7804428044280443,0.8615071283095723,0.8204066045970323,0.45428635233290054,
BOOKKEEPER,4,76.47,41.01,36.19,Naive Bayes,No sampling,No selection,No cost sensitive,585.0,171.0,201.0,71.0,0.7738095238095238,0.8917682926829268,0.819470397324941,0.45878728810609476,
BOOKKEEPER,5,84.38,40.81,39.07,Naive Bayes,No sampling,No selection,No cost sensitive,699.0,238.0,264.0,84.0,0.7459978655282817,0.89272030651341,0.8054754163422937,0.4430025657662703,
BOOKKEEPER,6,90.16,40.99,36.19,Naive Bayes,No sampling,No selection,No cost sensitive,849.0,262.0,296.0,135.0,0.7641764176417641,0.8628048780487805,0.7806644665909025,0.4136500255736839,
BOOKKEEPER,output-mean,68.5,42.13,37.99,Naive Bayes,No sampling,No selection,No cost sensitive,515.5,160.33333333333334,193.66666666666666,72.83333333333333,0.7634226342847162,0.8753845165101971,0.8187973335389893,0.452291236240771,
BOOKKEEPER,1,33.33,45.91,40.08,Naive Bayes,No sampling,No selection,Sensitive threshold,259.0,81.0,125.0,49.0,0.7617647058823529,0.8409090909090909,0.8430052956751986,0.45952504206030803,
BOOKKEEPER,2,60.0,42.02,40.08,Naive Bayes,No sampling,No selection,Sensitive threshold,282.0,97.0,109.0,26.0,0.7440633245382586,0.9155844155844156,0.8437618207035683,0.47162652314172526,
BOOKKEEPER,3,66.67,42.02,36.32,Naive Bayes,No sampling,No selection,Sensitive threshold,435.0,125.0,155.0,56.0,0.7767857142857143,0.8859470468431772,0.8204066045970323,0.4640919197698932,
BOOKKEEPER,4,76.47,41.01,36.19,Naive Bayes,No sampling,No selection,Sensitive threshold,589.0,177.0,195.0,67.0,0.7689295039164491,0.8978658536585366,0.819470397324941,0.45092201810763005,
BOOKKEEPER,5,84.38,40.81,39.07,Naive Bayes,No sampling,No selection,Sensitive threshold,704.0,250.0,252.0,79.0,0.7379454926624738,0.8991060025542784,0.8054143578940941,0.4272105636102271,
BOOKKEEPER,6,90.16,40.99,36.19,Naive Bayes,No sampling,No selection,Sensitive threshold,862.0,276.0,282.0,122.0,0.7574692442882249,0.8760162601626016,0.7806098289477519,0.4056249636817944,
BOOKKEEPER,output-mean,68.5,42.13,37.99,Naive Bayes,No sampling,No selection,Sensitive threshold,521.8333333333334,167.66666666666666,186.33333333333334,66.5,0.7578263309289123,0.8859047782853501,0.8187780508570975,0.44650017172859635,
BOOKKEEPER,1,33.33,45.91,40.08,Naive Bayes,No sampling,No selection,Sensitive learning,259.0,81.0,125.0,49.0,0.7617647058823529,0.8409090909090909,0.7238526037069727,0.45952504206030803,
BOOKKEEPER,2,60.0,42.02,40.08,Naive Bayes,No sampling,No selection,Sensitive learning,282.0,97.0,109.0,26.0,0.7440633245382586,0.9155844155844156,0.7223553145883242,0.47162652314172526,
BOOKKEEPER,3,66.67,42.02,36.32,Naive Bayes,No sampling,No selection,Sensitive learning,435.0,125.0,155.0,56.0,0.7767857142857143,0.8859470468431772,0.7197592377073029,0.4640919197698932,
BOOKKEEPER,4,76.47,41.01,36.19,Naive Bayes,No sampling,No selection,Sensitive learning,589.0,177.0,195.0,67.0,0.7689295039164491,0.8978658536585366,0.7110297010228167,0.45092201810763005,
BOOKKEEPER,5,84.38,40.81,39.07,Naive Bayes,No sampling,No selection,Sensitive learning,704.0,250.0,252.0,79.0,0.7379454926624738,0.8991060025542784,0.7005490172133942,0.4272105636102271,
BOOKKEEPER,6,90.16,40.99,36.19,Naive Bayes,No sampling,No selection,Sensitive learning,862.0,276.0,282.0,122.0,0.7574692442882249,0.8760162601626016,0.6906963021243115,0.4056249636817944,
BOOKKEEPER,output-mean,68.5,42.13,37.99,Naive Bayes,No sampling,No selection,Sensitive learning,521.8333333333334,167.66666666666666,186.33333333333334,66.5,0.7578263309289123,0.8859047782853501,0.7113736960605204,0.44650017172859635,
BOOKKEEPER,1,35.1,50.0,50.0,Naive Bayes,Oversampling,No selection,No cost sensitive,240.0,47.0,159.0,68.0,0.8362369337979094,0.7792207792207793,0.8313422014878326,0.5419178846541329,
BOOKKEEPER,2,63.49,50.0,50.0,Naive Bayes,Oversampling,No selection,No cost sensitive,283.0,101.0,105.0,25.0,0.7369791666666666,0.9188311688311688,0.8448493254318497,0.45642248035990063,
BOOKKEEPER,3,69.87,50.0,50.0,Naive Bayes,Oversampling,No selection,No cost sensitive,427.0,115.0,165.0,64.0,0.7878228782287823,0.869653767820774,0.8236470759383183,0.47763239073577124,
BOOKKEEPER,4,79.32,50.0,50.0,Naive Bayes,Oversampling,No selection,No cost sensitive,575.0,161.0,211.0,81.0,0.78125,0.8765243902439024,0.8153479871492263,0.4653933434190619,
BOOKKEEPER,5,86.47,50.0,50.0,Naive Bayes,Oversampling,No selection,No cost sensitive,692.0,243.0,259.0,91.0,0.7401069518716578,0.8837803320561941,0.8024988169925661,0.42268166043420946,
BOOKKEEPER,6,91.54,50.0,50.0,Naive Bayes,Oversampling,No selection,No cost sensitive,819.0,250.0,308.0,165.0,0.7661365762394762,0.8323170731707317,0.7780236471719556,0.39739192831192893,
BOOKKEEPER,output-mean,70.97,50.0,50.0,Naive Bayes,Oversampling,No selection,No cost sensitive,506.0,152.83333333333334,201.16666666666666,82.33333333333333,0.7747554178007489,0.8600545852239251,0.8159515090286247,0.4602399479858342,
BOOKKEEPER,1,35.1,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive threshold,255.0,56.0,150.0,53.0,0.819935691318328,0.827922077922078,0.8583406884377758,0.5574215972825657,
BOOKKEEPER,2,63.49,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive threshold,286.0,82.0,124.0,22.0,0.7771739130434783,0.9285714285714286,0.863352666750725,0.5573955090415316,
BOOKKEEPER,3,69.87,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive threshold,427.0,117.0,163.0,64.0,0.7849264705882353,0.869653767820774,0.8191155077102124,0.47095084105134255,
BOOKKEEPER,4,79.32,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive threshold,578.0,136.0,236.0,78.0,0.8095238095238095,0.8810975609756098,0.837939286650931,0.5335120188637634,
BOOKKEEPER,5,86.47,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive threshold,689.0,241.0,261.0,94.0,0.7408602150537634,0.879948914431673,0.7986037968178372,0.4220454469170612,
BOOKKEEPER,6,91.54,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive threshold,842.0,264.0,294.0,142.0,0.7613019891500904,0.8556910569105691,0.7773852973744791,0.40157832555258616,
BOOKKEEPER,output-mean,70.97,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive threshold,512.8333333333334,149.33333333333334,204.66666666666666,75.5,0.7822870147796176,0.8738141344386888,0.8257895406236601,0.4904839564514751,
BOOKKEEPER,1,35.1,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive learning,245.0,52.0,154.0,63.0,0.8249158249158249,0.7954545454545454,0.771513680494263,0.5382680560546174,
BOOKKEEPER,2,63.49,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive learning,289.0,103.0,103.0,19.0,0.7372448979591837,0.9383116883116883,0.7191558441558441,0.47004935433709677,
BOOKKEEPER,3,69.87,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive learning,435.0,121.0,159.0,56.0,0.7823741007194245,0.8859470468431772,0.72690209485016,0.47762827996708085,
BOOKKEEPER,4,79.32,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive learning,580.0,172.0,200.0,76.0,0.7712765957446809,0.8841463414634146,0.7108903750327826,0.44673611111111106,
BOOKKEEPER,5,86.47,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive learning,704.0,249.0,253.0,79.0,0.7387198321091291,0.8991060025542784,0.7015450331496492,0.42916889005663894,
BOOKKEEPER,6,91.54,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive learning,841.0,265.0,293.0,143.0,0.7603978300180831,0.8546747967479674,0.6898822012413672,0.39863043553067773,
BOOKKEEPER,output-mean,70.97,50.0,50.0,Naive Bayes,Oversampling,No selection,Sensitive learning,515.6666666666666,160.33333333333334,193.66666666666666,72.66666666666667,0.7691548469110544,0.8762734035625118,0.719981538154011,0.4600801878428704,
BOOKKEEPER,1,31.47,50.0,50.0,Naive Bayes,Undersampling,No selection,No cost sensitive,256.0,77.0,129.0,52.0,0.7687687687687688,0.8311688311688312,0.842737359727651,0.4667620993035562,
BOOKKEEPER,2,55.77,50.0,50.0,Naive Bayes,Undersampling,No selection,No cost sensitive,282.0,93.0,113.0,26.0,0.752,0.9155844155844156,0.8494988021687051,0.49054655094867666,
